specs,year
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Downloadable Content', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Multi-player', 'Online Multi-Player', 'MMO']",2008.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Stats', 'Includes level editor']",2016.0
"['Single-player', 'Full controller support']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2016.0
['Single-player'],2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
['Single-player'],2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player']",2016.0
"['Single-player', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",2015.0
"['Single-player', 'Local Multi-Player', 'Partial Controller Support']",2016.0
['Single-player'],2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Downloadable Content']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Commentary available']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards', 'In-App Purchases']",2016.0
"['Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards', 'In-App Purchases']",2016.0
"['Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards', 'In-App Purchases']",2016.0
"['Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards', 'In-App Purchases']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Online Multi-Player', 'Partial Controller Support']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",2016.0
"['Local Multi-Player', 'Steam Trading Cards', 'Partial Controller Support']",1995.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Captions available']",2016.0
"['Single-player', 'Downloadable Content']",2016.0
['Single-player'],2016.0
"['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Full controller support']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'In-App Purchases']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support']",2016.0
"['Single-player', 'Steam Achievements']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Local Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'In-App Purchases']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Trading Cards', 'Steam Workshop']",2016.0
"['Single-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Full controller support']",2016.0
"['Single-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Captions available', 'Stats']",2016.0
"['Single-player', 'Partial Controller Support']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support']",2016.0
"['Single-player', 'Steam Achievements']",2016.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2012.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Workshop', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",2015.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",2015.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",2015.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",2015.0
"['Single-player', 'Downloadable Content']",2016.0
['Downloadable Content'],2016.0
['Single-player'],2016.0
"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",2016.0
"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Local Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Stats']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Downloadable Content']",2016.0
"['Single-player', 'Online Multi-Player', 'MMO', 'In-App Purchases', 'Partial Controller Support']",2016.0
['Single-player'],2016.0
['Single-player'],2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2016.0
"['Steam Achievements', 'Includes level editor']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Includes Source SDK']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases']",2016.0
"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2016.0
['Single-player'],2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content']",2016.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Cloud']",2016.0
"['Single-player', 'Downloadable Content']",2016.0
"['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Full controller support']",2016.0
['Single-player'],2016.0
['Single-player'],2016.0
"['Single-player', 'Local Multi-Player']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2016.0
"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2016.0
"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",2016.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",2016.0
['Single-player'],2003.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2016.0
"['Single-player', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud']",2016.0
